order_id,date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale,day_of_week,hour,customer_type,order_channel,preparation_time_minutes,item_popularity,profit_percent
14002,11-12-2024,Cold coffee,Beverages,40.25,6,241.5,Cash,Mrs.,Night,Wednesday,14:31,Returning,Dine-In,18,High Demand,75
14003,11-12-2024,Vadapav,Fastfood,20.88,2,41.76,Online,Mr.,Morning,Wednesday,02:24,Regular,Online,24,Normal Demand,9
14004,11-12-2024,Aalopuri,Fastfood,19.44,4,77.76,Online,Mr.,Midnight,Wednesday,03:21,Regular,Online,23,Normal Demand,91
14005,11-12-2024,Sandwich,Fastfood,62.66,2,125.32,Cash,Mrs.,Evening,Wednesday,04:14,Returning,Takeaway,5,Normal Demand,52
14006,11-12-2024,Aalopuri,Fastfood,21.02,5,105.1,Cash,Mr.,Morning,Wednesday,04:23,Regular,Dine-In,7,Normal Demand,60
14007,11-12-2024,Panipuri,Fastfood,20.68,6,124.08,Cash,Mrs.,Morning,Monday,01:04,New,Takeaway,7,High Demand,19
14008,11-12-2024,Frankie,Fastfood,50.34,14,704.76,Cash,Mr.,Midnight,Saturday,22:17,New,Online,11,Normal Demand,53
14009,11-12-2024,Frankie,Fastfood,51.78,7,362.46,Cash,Mr.,Morning,Wednesday,19:59,Returning,Dine-In,12,Normal Demand,1
14010,11-12-2024,Aalopuri,Fastfood,19.11,10,191.1,Online,Mr.,Morning,Sunday,12:09,New,Online,11,Normal Demand,90
14011,11-12-2024,Frankie,Fastfood,50.5,8,404,Cash,Mr.,Afternoon,Tuesday,08:43,Regular,Dine-In,8,Normal Demand,75
14012,11-12-2024,Vadapav,Fastfood,20.3,2,40.6,Card,Mrs.,Midnight,Tuesday,04:02,New,Dine-In,7,Normal Demand,46
14013,11-12-2024,Sandwich,Fastfood,56.01,12,672.12,Online,Mr.,Evening,Thursday,22:44,Regular,Dine-In,15,Normal Demand,84
14014,11-12-2024,Frankie,Fastfood,51.19,2,102.38,Cash,Mr.,Afternoon,Wednesday,19:15,Regular,Dine-In,16,Normal Demand,82
14015,11-12-2024,Panipuri,Fastfood,18.75,8,150,Cash,Mrs.,Afternoon,Wednesday,18:42,New,Dine-In,11,High Demand,12
14016,11-12-2024,Sandwich,Fastfood,58.72,6,352.32,Online,Mr.,Morning,Tuesday,11:29,Returning,Online,11,Normal Demand,6
14017,11-12-2024,Cold coffee,Beverages,40.08,10,400.8,Cash,Mr.,Evening,Thursday,00:46,Returning,Takeaway,14,High Demand,26
14018,11-12-2024,Sugarcane juice,Beverages,24.09,15,361.35,Online,Mrs.,Night,Thursday,15:40,Regular,Takeaway,8,High Demand,1
14019,11-12-2024,Sugarcane juice,Beverages,25.1,12,301.2,Cash,Mr.,Afternoon,Wednesday,11:33,Returning,Dine-In,8,High Demand,58
14020,11-12-2024,Frankie,Fastfood,50.17,16,802.72,Online,Mr.,Morning,Monday,07:44,Returning,Takeaway,5,Normal Demand,53
14021,11-12-2024,Panipuri,Fastfood,19.18,4,76.72,Cash,Mrs.,Evening,Tuesday,07:57,Returning,Takeaway,12,High Demand,54
14022,11-12-2024,Frankie,Fastfood,51.42,7,359.94,Cash,Mrs.,Midnight,Tuesday,01:35,New,Takeaway,5,Normal Demand,8
14023,11-12-2024,Frankie,Fastfood,48.09,2,96.18,Online,Mrs.,Evening,Monday,20:10,Regular,Takeaway,12,Normal Demand,92
14024,11-12-2024,Vadapav,Fastfood,22.29,16,356.64,Cash,Mr.,Afternoon,Sunday,03:06,New,Dine-In,12,Normal Demand,98
14025,11-12-2024,Vadapav,Fastfood,19.89,6,119.34,Card,Mr.,Night,Saturday,19:32,New,Takeaway,10,Normal Demand,60
14026,12-12-2024,Cold coffee,Beverages,37.66,10,376.6,Cash,Mrs.,Night,Saturday,23:25,New,Online,17,High Demand,1
14027,12-12-2024,Sugarcane juice,Beverages,23.77,7,166.39,Cash,Mrs.,Night,Wednesday,01:36,Returning,Dine-In,7,High Demand,40
14028,12-12-2024,Vadapav,Fastfood,21.15,3,63.45,Cash,Mrs.,Morning,Sunday,14:40,Regular,Dine-In,9,Normal Demand,72
14029,12-12-2024,Sandwich,Fastfood,58.77,13,764.01,Cash,Mr.,Evening,Saturday,01:11,Regular,Online,24,Normal Demand,75
14030,12-12-2024,Frankie,Fastfood,46.59,2,93.18,Cash,Mrs.,Midnight,Tuesday,19:44,Returning,Takeaway,23,Normal Demand,25
14031,12-12-2024,Sandwich,Fastfood,62.56,2,125.12,Online,Mrs.,Midnight,Saturday,12:59,Returning,Dine-In,7,Normal Demand,83
14032,12-12-2024,Sandwich,Fastfood,58.75,2,117.5,Online,Mr.,Morning,Friday,00:19,Regular,Takeaway,9,Normal Demand,97
14033,12-12-2024,Sugarcane juice,Beverages,25.82,9,232.38,Online,Mr.,Afternoon,Friday,18:55,Returning,Online,16,High Demand,51
14034,12-12-2024,Frankie,Fastfood,52.34,13,680.42,Online,Mr.,Morning,Thursday,18:55,New,Dine-In,10,Normal Demand,39
14035,12-12-2024,Frankie,Fastfood,50.69,9,456.21,Online,Mr.,Night,Friday,22:25,Regular,Takeaway,8,Normal Demand,53
14036,12-12-2024,Frankie,Fastfood,55.99,6,335.94,Card,Mrs.,Morning,Tuesday,11:47,Regular,Online,11,Normal Demand,3
14037,12-12-2024,Sugarcane juice,Beverages,22.84,5,114.2,Cash,Mr.,Midnight,Wednesday,22:55,New,Dine-In,24,High Demand,53
14038,12-12-2024,Cold coffee,Beverages,38.36,14,537.04,Cash,Mrs.,Midnight,Tuesday,15:51,New,Takeaway,8,High Demand,3
14039,12-12-2024,Vadapav,Fastfood,19.74,1,19.74,Cash,Mrs.,Morning,Friday,12:23,Returning,Dine-In,17,Normal Demand,4
14040,12-12-2024,Sugarcane juice,Beverages,27.83,15,417.45,Card,Mrs.,Evening,Thursday,08:39,Returning,Takeaway,24,High Demand,56
14041,12-12-2024,Frankie,Fastfood,54.5,10,545,Online,Mrs.,Morning,Tuesday,07:35,New,Dine-In,21,Normal Demand,52
14042,12-12-2024,Cold coffee,Beverages,42.58,6,255.48,Online,Mr.,Morning,Monday,14:24,New,Online,19,High Demand,99
14043,12-12-2024,Panipuri,Fastfood,19.21,6,115.26,Online,Mr.,Morning,Friday,17:38,New,Dine-In,11,High Demand,51
14044,12-12-2024,Frankie,Fastfood,48.31,8,386.48,Online,Mr.,Night,Sunday,00:56,New,Takeaway,11,Normal Demand,98
14045,12-12-2024,Sugarcane juice,Beverages,23.96,12,287.52,Card,Mrs.,Midnight,Monday,09:01,New,Takeaway,17,High Demand,81
14046,12-12-2024,Cold coffee,Beverages,38.43,7,269.01,Online,Mr.,Evening,Saturday,01:54,New,Online,24,High Demand,34
14047,12-12-2024,Frankie,Fastfood,53.73,2,107.46,Online,Mr.,Evening,Monday,09:22,Regular,Dine-In,11,Normal Demand,93
14048,12-12-2024,Frankie,Fastfood,49.39,13,642.07,Cash,Mrs.,Evening,Monday,19:49,New,Online,17,Normal Demand,49
14049,12-12-2024,Sandwich,Fastfood,59.67,7,417.69,Cash,Mr.,Midnight,Friday,16:06,Regular,Dine-In,24,Normal Demand,60
14050,12-12-2024,Aalopuri,Fastfood,20.77,10,207.7,Cash,Mrs.,Night,Monday,02:53,Returning,Online,20,Normal Demand,11
14051,12-12-2024,Aalopuri,Fastfood,18.34,12,220.08,Online,Mr.,Night,Thursday,17:26,Returning,Dine-In,24,Normal Demand,22
14052,12-12-2024,Frankie,Fastfood,50.13,6,300.78,Online,Mrs.,Midnight,Saturday,00:54,Regular,Dine-In,11,Normal Demand,53
14053,12-12-2024,Aalopuri,Fastfood,18.9,12,226.8,Cash,Mr.,Afternoon,Tuesday,00:25,New,Takeaway,18,Normal Demand,28
14054,12-12-2024,Panipuri,Fastfood,19.71,13,256.23,Cash,Mr.,Night,Friday,21:44,Regular,Dine-In,9,High Demand,60
14055,12-12-2024,Sandwich,Fastfood,58.24,12,698.88,Cash,Mr.,Midnight,Monday,00:35,Returning,Takeaway,5,Normal Demand,8
14056,12-12-2024,Cold coffee,Beverages,38.72,10,387.2,Cash,Mrs.,Night,Tuesday,06:12,Regular,Takeaway,13,High Demand,26
14057,12-12-2024,Panipuri,Fastfood,20.23,9,182.07,Online,Mr.,Night,Saturday,03:14,Regular,Takeaway,20,High Demand,67
14058,12-12-2024,Frankie,Fastfood,50.55,2,101.1,Cash,Mr.,Evening,Wednesday,13:32,Regular,Dine-In,13,Normal Demand,62
14059,12-12-2024,Sandwich,Fastfood,59.34,6,356.04,Cash,Mr.,Midnight,Friday,12:29,New,Online,10,Normal Demand,99
14060,12-12-2024,Aalopuri,Fastfood,20.37,9,183.33,Online,Mrs.,Night,Sunday,20:36,Regular,Dine-In,24,Normal Demand,90
14061,12-12-2024,Panipuri,Fastfood,19.13,13,248.69,Cash,Mr.,Afternoon,Saturday,23:48,Regular,Online,13,High Demand,82
14062,12-12-2024,Aalopuri,Fastfood,20.68,2,41.36,Card,Mr.,Night,Tuesday,17:46,New,Dine-In,7,Normal Demand,1
14063,12-12-2024,Vadapav,Fastfood,19.79,16,316.64,Online,Mr.,Midnight,Saturday,11:03,New,Dine-In,8,Normal Demand,61
14064,12-12-2024,Sugarcane juice,Beverages,24.4,14,341.6,Cash,Mrs.,Midnight,Friday,01:29,Regular,Dine-In,7,High Demand,23
14065,12-12-2024,Sandwich,Fastfood,57.62,15,864.3,Online,Mr.,Night,Tuesday,22:08,Regular,Online,24,Normal Demand,27
14066,12-12-2024,Aalopuri,Fastfood,19.76,14,276.64,Cash,Mrs.,Morning,Thursday,13:30,Returning,Takeaway,17,Normal Demand,21
14067,12-12-2024,Panipuri,Fastfood,21.87,1,21.87,Cash,Mrs.,Afternoon,Sunday,05:32,Regular,Dine-In,5,High Demand,46
14068,12-12-2024,Panipuri,Fastfood,19.94,8,159.52,Cash,Mrs.,Midnight,Tuesday,13:59,Returning,Dine-In,16,High Demand,13
14069,12-12-2024,Panipuri,Fastfood,18.86,6,113.16,Online,Mr.,Evening,Friday,09:23,Regular,Dine-In,13,High Demand,54
14070,12-12-2024,Panipuri,Fastfood,20.92,5,104.6,Cash,Mrs.,Afternoon,Sunday,08:27,Returning,Dine-In,15,High Demand,17
14071,12-12-2024,Frankie,Fastfood,48.82,8,390.56,Online,Mr.,Night,Saturday,10:30,Returning,Dine-In,22,Normal Demand,51
14072,12-12-2024,Sandwich,Fastfood,60.85,8,486.8,Card,Mr.,Morning,Tuesday,18:07,New,Online,13,Normal Demand,63
14073,12-12-2024,Cold coffee,Beverages,38.79,15,581.85,Cash,Mr.,Night,Wednesday,03:03,Regular,Takeaway,11,High Demand,18
14074,12-12-2024,Frankie,Fastfood,53.2,15,798,Cash,Mr.,Midnight,Friday,23:42,New,Online,12,Normal Demand,11
14075,12-12-2024,Sandwich,Fastfood,58.23,8,465.84,Card,Mr.,Morning,Saturday,01:18,New,Online,19,Normal Demand,81
14076,12-12-2024,Sugarcane juice,Beverages,26.75,4,107,Cash,Mr.,Afternoon,Sunday,03:21,Returning,Takeaway,6,High Demand,74
14077,12-12-2024,Vadapav,Fastfood,18.95,5,94.75,Online,Mrs.,Night,Wednesday,16:59,Regular,Takeaway,17,Normal Demand,27
14078,12-12-2024,Vadapav,Fastfood,19.71,4,78.84,Cash,Mr.,Morning,Sunday,03:14,Regular,Online,20,Normal Demand,89
14079,12-12-2024,Panipuri,Fastfood,21.4,12,256.8,Cash,Mrs.,Midnight,Sunday,18:54,Returning,Online,24,High Demand,23
14080,12-12-2024,Sugarcane juice,Beverages,25.21,14,352.94,Online,Mr.,Afternoon,Sunday,17:37,Regular,Dine-In,13,High Demand,93
14081,13-12-2024,Panipuri,Fastfood,22.27,13,289.51,Cash,Mr.,Afternoon,Tuesday,10:15,Regular,Takeaway,14,High Demand,12
14082,13-12-2024,Frankie,Fastfood,49.33,8,394.64,Cash,Mrs.,Evening,Monday,10:57,New,Online,22,Normal Demand,67
14083,13-12-2024,Sugarcane juice,Beverages,25.32,7,177.24,Cash,Mr.,Night,Friday,23:37,Regular,Online,21,High Demand,2
14084,13-12-2024,Cold coffee,Beverages,43.81,10,438.1,Cash,Mrs.,Night,Sunday,19:18,New,Takeaway,14,High Demand,20
14085,13-12-2024,Panipuri,Fastfood,18.49,16,295.84,Cash,Mr.,Night,Wednesday,15:27,Returning,Takeaway,12,High Demand,41
14086,13-12-2024,Frankie,Fastfood,45.91,16,734.56,Cash,Mr.,Midnight,Sunday,03:22,Returning,Takeaway,23,Normal Demand,9
14087,13-12-2024,Panipuri,Fastfood,19.2,2,38.4,Cash,Mr.,Morning,Friday,14:50,Returning,Takeaway,13,High Demand,46
14088,13-12-2024,Cold coffee,Beverages,41.63,15,624.45,Cash,Mr.,Afternoon,Sunday,00:27,Returning,Takeaway,23,High Demand,24
14089,13-12-2024,Sandwich,Fastfood,55.17,14,772.38,Online,Mr.,Evening,Thursday,06:02,New,Takeaway,13,Normal Demand,10
14090,13-12-2024,Cold coffee,Beverages,41.19,5,205.95,Card,Mrs.,Evening,Sunday,16:41,New,Online,16,High Demand,97
14091,13-12-2024,Sugarcane juice,Beverages,25.66,9,230.94,Online,Mrs.,Evening,Wednesday,09:45,Regular,Dine-In,15,High Demand,99
14092,13-12-2024,Vadapav,Fastfood,22.01,3,66.03,Online,Mrs.,Night,Tuesday,23:23,Returning,Dine-In,20,Normal Demand,97
14093,13-12-2024,Sandwich,Fastfood,63.14,7,441.98,Online,Mrs.,Afternoon,Sunday,22:55,Returning,Online,20,Normal Demand,16
14094,13-12-2024,Panipuri,Fastfood,20.36,3,61.08,Online,Mrs.,Morning,Saturday,02:25,Regular,Takeaway,7,High Demand,39
14095,13-12-2024,Panipuri,Fastfood,21.36,2,42.72,Cash,Mrs.,Midnight,Thursday,21:15,New,Takeaway,21,High Demand,33
14096,13-12-2024,Vadapav,Fastfood,20.54,15,308.1,Cash,Mr.,Afternoon,Friday,20:42,New,Online,7,Normal Demand,33
14097,13-12-2024,Vadapav,Fastfood,19.54,11,214.94,Cash,Mrs.,Morning,Sunday,02:07,New,Takeaway,21,Normal Demand,42
14098,13-12-2024,Cold coffee,Beverages,37.71,4,150.84,Cash,Mrs.,Evening,Saturday,09:59,New,Takeaway,19,High Demand,52
14099,13-12-2024,Panipuri,Fastfood,19.43,16,310.88,Cash,Mr.,Evening,Tuesday,22:41,Returning,Online,16,High Demand,49
14100,13-12-2024,Aalopuri,Fastfood,19.96,13,259.48,Cash,Mrs.,Midnight,Thursday,00:18,New,Takeaway,6,Normal Demand,30
14101,13-12-2024,Sugarcane juice,Beverages,25.22,14,353.08,Cash,Mrs.,Night,Monday,01:04,Returning,Dine-In,22,High Demand,98
14102,13-12-2024,Sugarcane juice,Beverages,22.33,7,156.31,Online,Mrs.,Evening,Monday,12:35,Returning,Dine-In,19,High Demand,98
14103,13-12-2024,Sandwich,Fastfood,59.34,3,178.02,Cash,Mrs.,Midnight,Tuesday,22:35,New,Online,16,Normal Demand,34
14104,13-12-2024,Sandwich,Fastfood,60.09,2,120.18,Cash,Mrs.,Evening,Monday,06:47,New,Dine-In,9,Normal Demand,23
14105,13-12-2024,Frankie,Fastfood,51.37,5,256.85,Online,Mr.,Afternoon,Saturday,18:17,Returning,Takeaway,20,Normal Demand,54
14106,13-12-2024,Frankie,Fastfood,54.07,14,756.98,Cash,Mrs.,Midnight,Saturday,16:12,Returning,Takeaway,9,Normal Demand,37
14107,13-12-2024,Panipuri,Fastfood,20.19,9,181.71,Cash,Mrs.,Evening,Sunday,03:24,Regular,Online,13,High Demand,99
14108,13-12-2024,Cold coffee,Beverages,38.18,15,572.7,Cash,Mr.,Afternoon,Saturday,06:49,Regular,Takeaway,12,High Demand,43
14109,13-12-2024,Frankie,Fastfood,45.45,3,136.35,Card,Mrs.,Afternoon,Sunday,14:54,New,Dine-In,13,Normal Demand,4
14110,13-12-2024,Panipuri,Fastfood,20.69,8,165.52,Cash,Mrs.,Midnight,Wednesday,11:21,New,Dine-In,23,High Demand,13
14111,13-12-2024,Cold coffee,Beverages,38.26,4,153.04,Cash,Mr.,Midnight,Monday,05:02,Returning,Takeaway,20,High Demand,8
14112,13-12-2024,Aalopuri,Fastfood,20.87,1,20.87,Online,Mrs.,Evening,Saturday,04:06,New,Online,19,Normal Demand,39
14113,13-12-2024,Cold coffee,Beverages,42.79,5,213.95,Cash,Mrs.,Morning,Sunday,13:32,Regular,Dine-In,18,High Demand,32
14114,13-12-2024,Sugarcane juice,Beverages,23.07,14,322.98,Online,Mrs.,Morning,Thursday,19:01,New,Online,20,High Demand,86
14115,13-12-2024,Vadapav,Fastfood,20.55,15,308.25,Online,Mrs.,Afternoon,Saturday,09:43,Returning,Dine-In,19,Normal Demand,90
14116,13-12-2024,Cold coffee,Beverages,42.59,9,383.31,Online,Mr.,Evening,Wednesday,22:01,Regular,Dine-In,20,High Demand,15
14117,13-12-2024,Sandwich,Fastfood,63.06,14,882.84,Online,Mr.,Afternoon,Friday,16:25,Regular,Dine-In,5,Normal Demand,95
14118,13-12-2024,Cold coffee,Beverages,35.81,11,393.91,Online,Mrs.,Afternoon,Thursday,09:47,Returning,Dine-In,21,High Demand,59
14119,13-12-2024,Frankie,Fastfood,47.87,3,143.61,Online,Mr.,Evening,Saturday,16:28,New,Takeaway,11,Normal Demand,31
14120,13-12-2024,Sugarcane juice,Beverages,23.4,9,210.6,Cash,Mr.,Evening,Tuesday,10:40,Regular,Online,8,High Demand,41
14121,13-12-2024,Sugarcane juice,Beverages,25.65,13,333.45,Cash,Mr.,Morning,Sunday,18:20,Returning,Dine-In,8,High Demand,45
14122,13-12-2024,Sandwich,Fastfood,61.24,1,61.24,Online,Mrs.,Midnight,Thursday,23:47,Regular,Online,23,Normal Demand,18
14123,13-12-2024,Vadapav,Fastfood,17.3,9,155.7,Cash,Mrs.,Morning,Saturday,18:25,Regular,Dine-In,21,Normal Demand,87
14124,13-12-2024,Aalopuri,Fastfood,19.7,5,98.5,Online,Mr.,Morning,Monday,03:45,Regular,Online,12,Normal Demand,2
14125,13-12-2024,Vadapav,Fastfood,20.8,5,104,Online,Mrs.,Night,Wednesday,01:57,New,Online,23,Normal Demand,7
14126,13-12-2024,Sugarcane juice,Beverages,25.18,2,50.36,Online,Mr.,Afternoon,Saturday,19:22,Regular,Online,16,High Demand,28
14127,13-12-2024,Sandwich,Fastfood,60.44,9,543.96,Cash,Mrs.,Midnight,Thursday,20:13,Regular,Takeaway,21,Normal Demand,15
14128,13-12-2024,Aalopuri,Fastfood,19.64,12,235.68,Cash,Mr.,Morning,Sunday,13:55,New,Online,21,Normal Demand,7
14129,13-12-2024,Sandwich,Fastfood,56.82,10,568.2,Cash,Mr.,Midnight,Sunday,05:40,Regular,Takeaway,9,Normal Demand,39
14130,13-12-2024,Vadapav,Fastfood,19.98,6,119.88,Cash,Mrs.,Midnight,Tuesday,21:52,Returning,Dine-In,22,Normal Demand,38
14131,13-12-2024,Aalopuri,Fastfood,20.05,15,300.75,Online,Mrs.,Midnight,Friday,10:22,Returning,Dine-In,24,Normal Demand,13
14132,13-12-2024,Vadapav,Fastfood,20.62,3,61.86,Online,Mr.,Night,Wednesday,07:20,Regular,Dine-In,15,Normal Demand,82
14133,13-12-2024,Frankie,Fastfood,51.74,12,620.88,Cash,Mrs.,Afternoon,Monday,08:07,Returning,Dine-In,11,Normal Demand,89
14134,13-12-2024,Sugarcane juice,Beverages,25.11,14,351.54,Online,Mr.,Evening,Monday,07:46,Returning,Dine-In,15,High Demand,72
14135,13-12-2024,Aalopuri,Fastfood,21.09,2,42.18,Cash,Mrs.,Night,Sunday,06:50,Regular,Takeaway,21,Normal Demand,53
14136,14-12-2024,Vadapav,Fastfood,19.63,3,58.89,Online,Mr.,Evening,Monday,07:49,Regular,Takeaway,13,Normal Demand,95
14137,14-12-2024,Panipuri,Fastfood,18.56,2,37.12,Online,Mrs.,Midnight,Wednesday,16:17,Returning,Takeaway,5,High Demand,36
14138,14-12-2024,Vadapav,Fastfood,20.48,1,20.48,Online,Mr.,Morning,Thursday,00:29,Regular,Dine-In,5,Normal Demand,43
14139,14-12-2024,Sandwich,Fastfood,60.38,13,784.94,Cash,Mr.,Midnight,Tuesday,08:29,Regular,Dine-In,20,Normal Demand,2
14140,14-12-2024,Frankie,Fastfood,51.24,4,204.96,Online,Mrs.,Night,Friday,04:07,Returning,Takeaway,17,Normal Demand,71
14141,14-12-2024,Frankie,Fastfood,46.84,13,608.92,Card,Mr.,Night,Friday,15:00,New,Dine-In,9,Normal Demand,10
14142,14-12-2024,Frankie,Fastfood,54.48,3,163.44,Online,Mr.,Evening,Wednesday,23:20,Regular,Dine-In,18,Normal Demand,67
14143,14-12-2024,Panipuri,Fastfood,20.71,14,289.94,Online,Mrs.,Midnight,Friday,18:30,New,Online,11,High Demand,79
14144,14-12-2024,Frankie,Fastfood,49.28,5,246.4,Cash,Mrs.,Evening,Sunday,05:59,Returning,Takeaway,14,Normal Demand,22
14145,14-12-2024,Frankie,Fastfood,47.66,3,142.98,Online,Mrs.,Evening,Sunday,12:52,Returning,Dine-In,9,Normal Demand,62
14146,14-12-2024,Frankie,Fastfood,52.69,10,526.9,Online,Mr.,Afternoon,Wednesday,00:42,Returning,Online,5,Normal Demand,31
14147,14-12-2024,Frankie,Fastfood,47.25,5,236.25,Cash,Mr.,Night,Sunday,09:57,Regular,Dine-In,23,Normal Demand,40
14148,14-12-2024,Aalopuri,Fastfood,22.26,8,178.08,Cash,Mr.,Afternoon,Wednesday,06:46,New,Online,16,Normal Demand,53
14149,14-12-2024,Frankie,Fastfood,48.47,13,630.11,Online,Mr.,Evening,Friday,12:31,New,Dine-In,24,Normal Demand,25
14150,14-12-2024,Cold coffee,Beverages,43.44,7,304.08,Cash,Mr.,Evening,Friday,09:54,Returning,Takeaway,7,High Demand,80
14151,14-12-2024,Panipuri,Fastfood,19.82,4,79.28,Online,Mrs.,Evening,Sunday,16:55,Returning,Dine-In,12,High Demand,40
14152,14-12-2024,Frankie,Fastfood,53.95,11,593.45,Cash,Mr.,Night,Monday,13:12,Regular,Dine-In,14,Normal Demand,47
14153,14-12-2024,Panipuri,Fastfood,19.27,6,115.62,Online,Mrs.,Evening,Monday,22:16,New,Takeaway,5,High Demand,82
14154,14-12-2024,Cold coffee,Beverages,40.04,6,240.24,Cash,Mr.,Night,Tuesday,01:58,Regular,Dine-In,20,High Demand,23
14155,14-12-2024,Aalopuri,Fastfood,20.8,13,270.4,Online,Mr.,Morning,Sunday,22:00,Regular,Dine-In,24,Normal Demand,46
14156,14-12-2024,Sugarcane juice,Beverages,25.83,1,25.83,Card,Mrs.,Morning,Tuesday,18:31,New,Takeaway,9,High Demand,100
14157,14-12-2024,Frankie,Fastfood,52.75,7,369.25,Cash,Mr.,Night,Saturday,17:22,Regular,Online,22,Normal Demand,40
14158,14-12-2024,Sandwich,Fastfood,58.54,13,761.02,Cash,Mr.,Night,Thursday,19:44,Regular,Dine-In,23,Normal Demand,12
14159,14-12-2024,Aalopuri,Fastfood,20.08,12,240.96,Cash,Mrs.,Night,Sunday,01:57,New,Dine-In,13,Normal Demand,29
14160,14-12-2024,Frankie,Fastfood,53.12,7,371.84,Online,Mr.,Night,Thursday,05:19,New,Online,19,Normal Demand,96
14161,14-12-2024,Panipuri,Fastfood,19.29,2,38.58,Cash,Mrs.,Midnight,Thursday,00:13,Returning,Takeaway,13,High Demand,76
14162,14-12-2024,Sandwich,Fastfood,61.72,14,864.08,Online,Mrs.,Midnight,Thursday,19:19,Returning,Online,10,Normal Demand,81
14163,14-12-2024,Sugarcane juice,Beverages,24.73,5,123.65,Cash,Mr.,Morning,Tuesday,08:42,Regular,Online,10,High Demand,26
14164,14-12-2024,Aalopuri,Fastfood,20.21,11,222.31,Online,Mr.,Morning,Tuesday,08:21,Regular,Dine-In,9,Normal Demand,84
14165,14-12-2024,Panipuri,Fastfood,20.08,8,160.64,Cash,Mr.,Morning,Monday,14:38,New,Online,24,High Demand,40
14166,14-12-2024,Vadapav,Fastfood,19.21,13,249.73,Cash,Mr.,Afternoon,Sunday,10:20,Regular,Dine-In,6,Normal Demand,80
14167,14-12-2024,Cold coffee,Beverages,39.48,10,394.8,Online,Mr.,Morning,Wednesday,15:44,Regular,Takeaway,13,High Demand,89
14168,14-12-2024,Panipuri,Fastfood,20.14,4,80.56,Card,Mrs.,Afternoon,Sunday,22:03,Returning,Dine-In,22,High Demand,21
14169,14-12-2024,Aalopuri,Fastfood,19.9,8,159.2,Cash,Mr.,Midnight,Thursday,07:20,Returning,Online,15,Normal Demand,94
14170,14-12-2024,Sandwich,Fastfood,64.72,1,64.72,Cash,Mrs.,Morning,Thursday,21:18,Returning,Online,6,Normal Demand,64
14171,14-12-2024,Panipuri,Fastfood,21.01,1,21.01,Online,Mrs.,Evening,Thursday,12:35,Returning,Online,12,High Demand,74
14172,14-12-2024,Aalopuri,Fastfood,20.29,9,182.61,Online,Mrs.,Night,Friday,09:38,Returning,Dine-In,17,Normal Demand,76
14173,14-12-2024,Panipuri,Fastfood,19.24,10,192.4,Online,Mr.,Midnight,Tuesday,22:43,New,Online,7,High Demand,17
14174,14-12-2024,Sugarcane juice,Beverages,23.97,9,215.73,Online,Mrs.,Evening,Monday,11:54,Regular,Online,20,High Demand,75
14175,14-12-2024,Frankie,Fastfood,54.93,6,329.58,Cash,Mrs.,Evening,Monday,03:47,New,Online,18,Normal Demand,22
14176,14-12-2024,Cold coffee,Beverages,37.98,15,569.7,Cash,Mr.,Midnight,Wednesday,06:02,New,Takeaway,10,High Demand,28
14177,14-12-2024,Aalopuri,Fastfood,20.11,7,140.77,Cash,Mr.,Morning,Sunday,20:40,Returning,Takeaway,20,Normal Demand,12
14178,14-12-2024,Sugarcane juice,Beverages,25.45,1,25.45,Online,Mr.,Night,Monday,12:00,New,Takeaway,12,High Demand,19
14179,14-12-2024,Aalopuri,Fastfood,19.69,1,19.69,Online,Mrs.,Midnight,Saturday,13:24,Returning,Online,12,Normal Demand,98
14180,14-12-2024,Aalopuri,Fastfood,19,8,152,Cash,Mr.,Midnight,Friday,16:35,Regular,Online,10,Normal Demand,33
14181,14-12-2024,Sugarcane juice,Beverages,24.02,3,72.06,Cash,Mr.,Night,Sunday,04:19,Regular,Dine-In,12,High Demand,39
14182,14-12-2024,Cold coffee,Beverages,38.91,11,428.01,Cash,Mrs.,Midnight,Saturday,02:41,New,Dine-In,21,High Demand,48
14183,14-12-2024,Panipuri,Fastfood,19.29,6,115.74,Cash,Mr.,Evening,Friday,10:47,New,Online,5,High Demand,72
14184,14-12-2024,Sugarcane juice,Beverages,26.66,8,213.28,Cash,Mrs.,Afternoon,Monday,22:36,Returning,Online,24,High Demand,58
14185,14-12-2024,Panipuri,Fastfood,19.99,14,279.86,Cash,Mr.,Evening,Wednesday,03:31,Regular,Dine-In,20,High Demand,54
14186,14-12-2024,Sugarcane juice,Beverages,24.35,7,170.45,Card,Mrs.,Morning,Tuesday,17:58,Returning,Dine-In,24,High Demand,84
14187,14-12-2024,Cold coffee,Beverages,40.21,7,281.47,Online,Mr.,Night,Thursday,23:39,Regular,Online,18,High Demand,50
14188,14-12-2024,Panipuri,Fastfood,20.67,12,248.04,Card,Mrs.,Afternoon,Wednesday,02:13,New,Online,6,High Demand,77
14189,14-12-2024,Vadapav,Fastfood,19.66,9,176.94,Online,Mrs.,Evening,Wednesday,03:39,Regular,Dine-In,20,Normal Demand,92
14190,14-12-2024,Vadapav,Fastfood,20.9,12,250.8,Card,Mrs.,Evening,Sunday,20:28,New,Online,18,Normal Demand,68
14191,15-12-2024,Sandwich,Fastfood,56.19,3,168.57,Cash,Mrs.,Afternoon,Wednesday,02:01,Regular,Dine-In,14,Normal Demand,4
